condition,replicate,major_category,label,category_n,feature,observed,expected,lift,z_score,empirical_p
interface_broad,0,ユウレイ,Yurei,1641,taboo_time_weather,356,345.522,1.03033,0.6444,0.2994
interface_broad,0,ユウレイ,Yurei,1641,actors,469,431.528,1.08684,2.1435,0.02395
interface_broad,0,ユウレイ,Yurei,1641,actions,415,213.106,1.94739,15.6585,0.002
interface_broad,0,ユウレイ,Yurei,1641,strict_boundary_interface,615,696.748,0.88267,-4.4059,0.002
interface_broad,0,カッパ,Kappa,1412,hydrology,1101,326.51,3.37203,52.7422,0.002
interface_broad,0,カッパ,Kappa,1412,mobility,160,239.314,0.66858,-6.0791,0.002
interface_broad,0,カッパ,Kappa,1412,boundary,162,233.676,0.69327,-5.5054,0.002
interface_broad,0,カッパ,Kappa,1412,livelihood,398,270.562,1.47101,8.8229,0.002
interface_broad,0,カッパ,Kappa,1412,dwelling,247,335.916,0.7353,-5.8496,0.002
interface_broad,0,カッパ,Kappa,1412,death_ritual,109,208.17,0.52361,-7.9014,0.002
interface_broad,0,カッパ,Kappa,1412,taboo_time_weather,182,296.018,0.61483,-7.5468,0.002
interface_broad,0,カッパ,Kappa,1412,actors,410,377.882,1.08499,2.0691,0.02196
interface_broad,0,カッパ,Kappa,1412,actions,127,156.334,0.81236,-2.7316,0.00599
interface_broad,0,カッパ,Kappa,1412,strict_boundary_interface,850,620.228,1.37046,13.0329,0.002
interface_broad,0,タヌキ,Tanuki,1268,hydrology,153,257.336,0.59455,-7.6588,0.002
interface_broad,0,タヌキ,Tanuki,1268,mobility,294,218.154,1.34767,6.043,0.002
interface_broad,0,タヌキ,Tanuki,1268,boundary,196,244.984,0.80005,-3.6426,0.002
interface_broad,0,タヌキ,Tanuki,1268,livelihood,186,234.66,0.79264,-3.6861,0.002
interface_broad,0,タヌキ,Tanuki,1268,dwelling,309,312.904,0.98752,-0.2573,0.3992
interface_broad,0,タヌキ,Tanuki,1268,death_ritual,73,186.262,0.39192,-8.759,0.002
interface_broad,0,タヌキ,Tanuki,1268,taboo_time_weather,341,278.8,1.2231,4.059,0.002
interface_broad,0,タヌキ,Tanuki,1268,actors,355,342.328,1.03702,0.8103,0.22156
interface_broad,0,タヌキ,Tanuki,1268,actions,178,137.512,1.29443,3.8349,0.002
interface_broad,0,タヌキ,Tanuki,1268,strict_boundary_interface,512,546.592,0.93671,-1.9156,0.02794
interface_broad,0,テング,Tengu,1224,hydrology,157,252.664,0.62138,-6.8686,0.002
interface_broad,0,テング,Tengu,1224,mobility,135,197.028,0.68518,-5.0222,0.002
interface_broad,0,テング,Tengu,1224,boundary,181,232.476,0.77857,-3.8202,0.002
interface_broad,0,テング,Tengu,1224,livelihood,181,224.672,0.80562,-3.1952,0.002
interface_broad,0,テング,Tengu,1224,dwelling,207,291.92,0.7091,-6.1656,0.002
interface_broad,0,テング,Tengu,1224,death_ritual,35,172.834,0.20251,-11.5496,0.002
interface_broad,0,テング,Tengu,1224,taboo_time_weather,266,261.246,1.0182,0.3227,0.38523
interface_broad,0,テング,Tengu,1224,actors,307,324.978,0.94468,-1.2287,0.10978
interface_broad,0,テング,Tengu,1224,actions,124,130.274,0.95184,-0.5923,0.30339
interface_broad,0,テング,Tengu,1224,strict_boundary_interface,542,512.166,1.05825,1.7619,0.04192
interface_broad,0,オニ,Oni,807,hydrology,127,168.486,0.75377,-3.6905,0.002
interface_broad,0,オニ,Oni,807,mobility,195,135.32,1.44103,5.8286,0.002
interface_broad,0,オニ,Oni,807,boundary,179,153.316,1.16752,2.4958,0.01597
interface_broad,0,オニ,Oni,807,livelihood,172,155.446,1.10649,1.5423,0.05788
interface_broad,0,オニ,Oni,807,dwelling,236,197.808,1.19308,3.1739,0.002
interface_broad,0,オニ,Oni,807,death_ritual,87,117.468,0.74063,-3.112,0.00399
interface_broad,0,オニ,Oni,807,taboo_time_weather,172,174.216,0.98728,-0.2013,0.42515
interface_broad,0,オニ,Oni,807,actors,239,219.43,1.08919,1.5637,0.06986
interface_broad,0,オニ,Oni,807,actions,65,84.344,0.77065,-2.2445,0.00998
interface_broad,0,オニ,Oni,807,strict_boundary_interface,355,348.314,1.0192,0.4658,0.3493
interface_broad,0,ヤマノカミ,Yama-no-kami,722,hydrology,93,160.33,0.58005,-6.0944,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,mobility,51,115.59,0.44121,-6.6515,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,boundary,93,128.208,0.72538,-3.4025,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,livelihood,213,141.046,1.51015,7.2192,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,dwelling,121,173.96,0.69556,-4.6724,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,death_ritual,20,98.954,0.20211,-8.2616,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,155,153.228,1.01156,0.1733,0.43713
interface_broad,0,ヤマノカミ,Yama-no-kami,722,actors,205,195.626,1.04792,0.815,0.23752
interface_broad,0,ヤマノカミ,Yama-no-kami,722,actions,35,73.744,0.47461,-4.9106,0.002
interface_broad,0,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,437,309.712,1.41099,9.8967,0.002
interface_broad,0,イヌガミ,Inugami,552,hydrology,39,111.472,0.34986,-8.2775,0.002
interface_broad,0,イヌガミ,Inugami,552,mobility,112,91.96,1.21792,2.2648,0.01796
interface_broad,0,イヌガミ,Inugami,552,boundary,64,99.556,0.64285,-4.1728,0.002
interface_broad,0,イヌガミ,Inugami,552,livelihood,82,102.506,0.79995,-2.2737,0.01397
interface_broad,0,イヌガミ,Inugami,552,dwelling,202,134.904,1.49736,6.4492,0.002
interface_broad,0,イヌガミ,Inugami,552,death_ritual,47,80.322,0.58514,-4.1033,0.002
interface_broad,0,イヌガミ,Inugami,552,taboo_time_weather,97,117.554,0.82515,-2.2643,0.01198
interface_broad,0,イヌガミ,Inugami,552,actors,111,144.552,0.76789,-3.3969,0.002
interface_broad,0,イヌガミ,Inugami,552,actions,29,59.306,0.48899,-4.4711,0.002
interface_broad,0,イヌガミ,Inugami,552,strict_boundary_interface,221,239.176,0.92401,-1.6281,0.06188
interface_broad,0,ネコ,Neko,466,hydrology,52,99.984,0.52008,-5.6126,0.002
interface_broad,0,ネコ,Neko,466,mobility,54,80.014,0.67488,-3.3617,0.00399
interface_broad,0,ネコ,Neko,466,boundary,84,87.956,0.95502,-0.4726,0.33733
interface_broad,0,ネコ,Neko,466,livelihood,52,94.346,0.55116,-5.0796,0.002
interface_broad,0,ネコ,Neko,466,dwelling,137,120.552,1.13644,1.7446,0.0499
interface_broad,0,ネコ,Neko,466,death_ritual,156,66.35,2.35117,12.3026,0.002
interface_broad,0,ネコ,Neko,466,taboo_time_weather,117,101.93,1.14785,1.743,0.04192
interface_broad,0,ネコ,Neko,466,actors,98,129.808,0.75496,-3.2119,0.002
interface_broad,0,ネコ,Neko,466,actions,42,46.094,0.91118,-0.6166,0.28942
interface_broad,0,ネコ,Neko,466,strict_boundary_interface,144,201.902,0.71322,-5.3601,0.002
interface_broad,0,ヒノタマ,Hitodama,249,hydrology,35,51.708,0.67688,-2.7238,0.00399
interface_broad,0,ヒノタマ,Hitodama,249,mobility,34,42.792,0.79454,-1.494,0.08782
interface_broad,0,ヒノタマ,Hitodama,249,boundary,58,44.868,1.29268,2.0788,0.02794
interface_broad,0,ヒノタマ,Hitodama,249,livelihood,25,46.758,0.53467,-3.4065,0.00599
interface_broad,0,ヒノタマ,Hitodama,249,dwelling,58,60.27,0.96234,-0.3417,0.39721
interface_broad,0,ヒノタマ,Hitodama,249,death_ritual,53,39.124,1.35467,2.4846,0.00798
interface_broad,0,ヒノタマ,Hitodama,249,taboo_time_weather,80,52.666,1.51901,4.3077,0.002
interface_broad,0,ヒノタマ,Hitodama,249,actors,37,66.53,0.55614,-4.2841,0.002
interface_broad,0,ヒノタマ,Hitodama,249,actions,48,29.744,1.61377,3.8916,0.002
interface_broad,0,ヒノタマ,Hitodama,249,strict_boundary_interface,93,107.294,0.86678,-1.8336,0.0479
interface_strict,0,その他,Other,19084,hydrology,3497,3945.194,0.88639,-12.185,0.002
interface_strict,0,その他,Other,19084,mobility,3101,3242.3,0.95642,-4.3299,0.002
interface_strict,0,その他,Other,19084,boundary,3838,3539.21,1.08442,9.1159,0.002
interface_strict,0,その他,Other,19084,livelihood,3612,3703.852,0.9752,-2.6,0.00599
interface_strict,0,その他,Other,19084,dwelling,4873,4750.984,1.02568,3.0832,0.002
interface_strict,0,その他,Other,19084,death_ritual,2692,2831.992,0.95057,-4.5766,0.002
interface_strict,0,その他,Other,19084,taboo_time_weather,4061,4116.73,0.98646,-1.4957,0.07385
interface_strict,0,その他,Other,19084,actors,5044,5264.362,0.95814,-5.6763,0.002
interface_strict,0,その他,Other,19084,actions,2114,2043.16,1.03467,2.6265,0.01397
interface_strict,0,その他,Other,19084,strict_boundary_interface,4942,5184.072,0.9533,-5.9578,0.002
interface_strict,0,キツネ,Kitsune,3618,hydrology,447,777.896,0.57463,-14.8859,0.002
interface_strict,0,キツネ,Kitsune,3618,mobility,759,585.572,1.29617,8.2212,0.002
interface_strict,0,キツネ,Kitsune,3618,boundary,375,679.006,0.55228,-14.1962,0.002
interface_strict,0,キツネ,Kitsune,3618,livelihood,865,701.852,1.23245,7.3746,0.002
interface_strict,0,キツネ,Kitsune,3618,dwelling,871,911.546,0.95552,-1.729,0.05589
interface_strict,0,キツネ,Kitsune,3618,death_ritual,193,516.028,0.37401,-17.1699,0.002
interface_strict,0,キツネ,Kitsune,3618,taboo_time_weather,717,752.076,0.95336,-1.4936,0.07385
interface_strict,0,キツネ,Kitsune,3618,actors,878,966.81,0.90814,-3.5343,0.00399
interface_strict,0,キツネ,Kitsune,3618,actions,310,427.176,0.7257,-6.545,0.002
interface_strict,0,キツネ,Kitsune,3618,strict_boundary_interface,737,978.496,0.7532,-9.9216,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,hydrology,1090,488.346,2.23202,32.0974,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,mobility,359,383.95,0.93502,-1.4525,0.08583
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,boundary,551,446.788,1.23325,5.7828,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,livelihood,450,446.704,1.00738,0.1778,0.43912
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,dwelling,548,573.586,0.95539,-1.2763,0.1018
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,death_ritual,219,334.638,0.65444,-7.3029,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,taboo_time_weather,609,503.014,1.2107,5.4966,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,actors,949,638.166,1.48707,15.1005,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,actions,158,244.206,0.64699,-6.401,0.002
interface_strict,0,ヘビ・リュウ,Snake/Dragon,2335,strict_boundary_interface,930,632.58,1.47017,14.9051,0.002
interface_strict,0,ユウレイ,Yurei,1641,hydrology,185,336.074,0.55047,-9.9842,0.002
interface_strict,0,ユウレイ,Yurei,1641,mobility,358,280.006,1.27854,5.0141,0.002
interface_strict,0,ユウレイ,Yurei,1641,boundary,404,294.956,1.3697,7.4,0.002
interface_strict,0,ユウレイ,Yurei,1641,livelihood,183,296.596,0.617,-7.2917,0.002
interface_strict,0,ユウレイ,Yurei,1641,dwelling,455,399.65,1.1385,3.182,0.002
interface_strict,0,ユウレイ,Yurei,1641,death_ritual,1233,264.858,4.65532,70.3474,0.002
interface_strict,0,ユウレイ,Yurei,1641,taboo_time_weather,356,345.522,1.03033,0.6444,0.2994
interface_strict,0,ユウレイ,Yurei,1641,actors,469,431.528,1.08684,2.1435,0.02395
interface_strict,0,ユウレイ,Yurei,1641,actions,415,213.106,1.94739,15.6585,0.002
interface_strict,0,ユウレイ,Yurei,1641,strict_boundary_interface,571,439.638,1.2988,7.764,0.002
interface_strict,0,カッパ,Kappa,1412,hydrology,1101,326.51,3.37203,52.7422,0.002
interface_strict,0,カッパ,Kappa,1412,mobility,160,239.314,0.66858,-6.0791,0.002
interface_strict,0,カッパ,Kappa,1412,boundary,162,233.676,0.69327,-5.5054,0.002
interface_strict,0,カッパ,Kappa,1412,livelihood,398,270.562,1.47101,8.8229,0.002
interface_strict,0,カッパ,Kappa,1412,dwelling,247,335.916,0.7353,-5.8496,0.002
interface_strict,0,カッパ,Kappa,1412,death_ritual,109,208.17,0.52361,-7.9014,0.002
interface_strict,0,カッパ,Kappa,1412,taboo_time_weather,182,296.018,0.61483,-7.5468,0.002
interface_strict,0,カッパ,Kappa,1412,actors,410,377.882,1.08499,2.0691,0.02196
interface_strict,0,カッパ,Kappa,1412,actions,127,156.334,0.81236,-2.7316,0.00599
interface_strict,0,カッパ,Kappa,1412,strict_boundary_interface,591,385.258,1.53404,13.6089,0.002
interface_strict,0,タヌキ,Tanuki,1268,hydrology,153,257.336,0.59455,-7.6588,0.002
interface_strict,0,タヌキ,Tanuki,1268,mobility,294,218.154,1.34767,6.043,0.002
interface_strict,0,タヌキ,Tanuki,1268,boundary,196,244.984,0.80005,-3.6426,0.002
interface_strict,0,タヌキ,Tanuki,1268,livelihood,186,234.66,0.79264,-3.6861,0.002
interface_strict,0,タヌキ,Tanuki,1268,dwelling,309,312.904,0.98752,-0.2573,0.3992
interface_strict,0,タヌキ,Tanuki,1268,death_ritual,73,186.262,0.39192,-8.759,0.002
interface_strict,0,タヌキ,Tanuki,1268,taboo_time_weather,341,278.8,1.2231,4.059,0.002
interface_strict,0,タヌキ,Tanuki,1268,actors,355,342.328,1.03702,0.8103,0.22156
interface_strict,0,タヌキ,Tanuki,1268,actions,178,137.512,1.29443,3.8349,0.002
interface_strict,0,タヌキ,Tanuki,1268,strict_boundary_interface,296,343.832,0.86089,-3.0583,0.002
interface_strict,0,テング,Tengu,1224,hydrology,157,252.664,0.62138,-6.8686,0.002
interface_strict,0,テング,Tengu,1224,mobility,135,197.028,0.68518,-5.0222,0.002
interface_strict,0,テング,Tengu,1224,boundary,181,232.476,0.77857,-3.8202,0.002
interface_strict,0,テング,Tengu,1224,livelihood,181,224.672,0.80562,-3.1952,0.002
interface_strict,0,テング,Tengu,1224,dwelling,207,291.92,0.7091,-6.1656,0.002
interface_strict,0,テング,Tengu,1224,death_ritual,35,172.834,0.20251,-11.5496,0.002
interface_strict,0,テング,Tengu,1224,taboo_time_weather,266,261.246,1.0182,0.3227,0.38523
interface_strict,0,テング,Tengu,1224,actors,307,324.978,0.94468,-1.2287,0.10978
interface_strict,0,テング,Tengu,1224,actions,124,130.274,0.95184,-0.5923,0.30339
interface_strict,0,テング,Tengu,1224,strict_boundary_interface,269,325.75,0.82579,-3.7061,0.002
interface_strict,0,オニ,Oni,807,hydrology,127,168.486,0.75377,-3.6905,0.002
interface_strict,0,オニ,Oni,807,mobility,195,135.32,1.44103,5.8286,0.002
interface_strict,0,オニ,Oni,807,boundary,179,153.316,1.16752,2.4958,0.01597
interface_strict,0,オニ,Oni,807,livelihood,172,155.446,1.10649,1.5423,0.05788
interface_strict,0,オニ,Oni,807,dwelling,236,197.808,1.19308,3.1739,0.002
interface_strict,0,オニ,Oni,807,death_ritual,87,117.468,0.74063,-3.112,0.00399
interface_strict,0,オニ,Oni,807,taboo_time_weather,172,174.216,0.98728,-0.2013,0.42515
interface_strict,0,オニ,Oni,807,actors,239,219.43,1.08919,1.5637,0.06986
interface_strict,0,オニ,Oni,807,actions,65,84.344,0.77065,-2.2445,0.00998
interface_strict,0,オニ,Oni,807,strict_boundary_interface,250,220.054,1.13608,2.4553,0.01397
interface_strict,0,ヤマノカミ,Yama-no-kami,722,hydrology,93,160.33,0.58005,-6.0944,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,mobility,51,115.59,0.44121,-6.6515,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,boundary,93,128.208,0.72538,-3.4025,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,livelihood,213,141.046,1.51015,7.2192,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,dwelling,121,173.96,0.69556,-4.6724,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,death_ritual,20,98.954,0.20211,-8.2616,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,taboo_time_weather,155,153.228,1.01156,0.1733,0.43713
interface_strict,0,ヤマノカミ,Yama-no-kami,722,actors,205,195.626,1.04792,0.815,0.23752
interface_strict,0,ヤマノカミ,Yama-no-kami,722,actions,35,73.744,0.47461,-4.9106,0.002
interface_strict,0,ヤマノカミ,Yama-no-kami,722,strict_boundary_interface,155,192.358,0.80579,-3.4488,0.00399
interface_strict,0,イヌガミ,Inugami,552,hydrology,39,111.472,0.34986,-8.2775,0.002
interface_strict,0,イヌガミ,Inugami,552,mobility,112,91.96,1.21792,2.2648,0.01796
interface_strict,0,イヌガミ,Inugami,552,boundary,64,99.556,0.64285,-4.1728,0.002
interface_strict,0,イヌガミ,Inugami,552,livelihood,82,102.506,0.79995,-2.2737,0.01397
interface_strict,0,イヌガミ,Inugami,552,dwelling,202,134.904,1.49736,6.4492,0.002
interface_strict,0,イヌガミ,Inugami,552,death_ritual,47,80.322,0.58514,-4.1033,0.002
interface_strict,0,イヌガミ,Inugami,552,taboo_time_weather,97,117.554,0.82515,-2.2643,0.01198
interface_strict,0,イヌガミ,Inugami,552,actors,111,144.552,0.76789,-3.3969,0.002
interface_strict,0,イヌガミ,Inugami,552,actions,29,59.306,0.48899,-4.4711,0.002
interface_strict,0,イヌガミ,Inugami,552,strict_boundary_interface,125,148.128,0.84386,-2.2696,0.01198
interface_strict,0,ネコ,Neko,466,hydrology,52,99.984,0.52008,-5.6126,0.002
interface_strict,0,ネコ,Neko,466,mobility,54,80.014,0.67488,-3.3617,0.00399
interface_strict,0,ネコ,Neko,466,boundary,84,87.956,0.95502,-0.4726,0.33733
interface_strict,0,ネコ,Neko,466,livelihood,52,94.346,0.55116,-5.0796,0.002
interface_strict,0,ネコ,Neko,466,dwelling,137,120.552,1.13644,1.7446,0.0499
interface_strict,0,ネコ,Neko,466,death_ritual,156,66.35,2.35117,12.3026,0.002
interface_strict,0,ネコ,Neko,466,taboo_time_weather,117,101.93,1.14785,1.743,0.04192
interface_strict,0,ネコ,Neko,466,actors,98,129.808,0.75496,-3.2119,0.002
interface_strict,0,ネコ,Neko,466,actions,42,46.094,0.91118,-0.6166,0.28942
interface_strict,0,ネコ,Neko,466,strict_boundary_interface,115,129.098,0.8908,-1.4951,0.07784
interface_strict,0,ヒノタマ,Hitodama,249,hydrology,35,51.708,0.67688,-2.7238,0.00399
interface_strict,0,ヒノタマ,Hitodama,249,mobility,34,42.792,0.79454,-1.494,0.08782
interface_strict,0,ヒノタマ,Hitodama,249,boundary,58,44.868,1.29268,2.0788,0.02794
interface_strict,0,ヒノタマ,Hitodama,249,livelihood,25,46.758,0.53467,-3.4065,0.00599
interface_strict,0,ヒノタマ,Hitodama,249,dwelling,58,60.27,0.96234,-0.3417,0.39721
interface_strict,0,ヒノタマ,Hitodama,249,death_ritual,53,39.124,1.35467,2.4846,0.00798
interface_strict,0,ヒノタマ,Hitodama,249,taboo_time_weather,80,52.666,1.51901,4.3077,0.002
interface_strict,0,ヒノタマ,Hitodama,249,actors,37,66.53,0.55614,-4.2841,0.002
interface_strict,0,ヒノタマ,Hitodama,249,actions,48,29.744,1.61377,3.8916,0.002
interface_strict,0,ヒノタマ,Hitodama,249,strict_boundary_interface,66,67.736,0.97437,-0.2461,0.42116
interface_conservative,0,その他,Other,19084,hydrology,3497,3945.194,0.88639,-12.185,0.002
interface_conservative,0,その他,Other,19084,mobility,3101,3242.3,0.95642,-4.3299,0.002
interface_conservative,0,その他,Other,19084,boundary,3838,3539.21,1.08442,9.1159,0.002
interface_conservative,0,その他,Other,19084,livelihood,3612,3703.852,0.9752,-2.6,0.00599
interface_conservative,0,その他,Other,19084,dwelling,4873,4750.984,1.02568,3.0832,0.002
interface_conservative,0,その他,Other,19084,death_ritual,2692,2831.992,0.95057,-4.5766,0.002
interface_conservative,0,その他,Other,19084,taboo_time_weather,4061,4116.73,0.98646,-1.4957,0.07385
interface_conservative,0,その他,Other,19084,actors,5044,5264.362,0.95814,-5.6763,0.002
interface_conservative,0,その他,Other,19084,actions,2114,2043.16,1.03467,2.6265,0.01397
interface_conservative,0,その他,Other,19084,strict_boundary_interface,4562,4772.836,0.95583,-5.3613,0.002
interface_conservative,0,キツネ,Kitsune,3618,hydrology,447,777.896,0.57463,-14.8859,0.002
interface_conservative,0,キツネ,Kitsune,3618,mobility,759,585.572,1.29617,8.2212,0.002
interface_conservative,0,キツネ,Kitsune,3618,boundary,375,679.006,0.55228,-14.1962,0.002
interface_conservative,0,キツネ,Kitsune,3618,livelihood,865,701.852,1.23245,7.3746,0.002
interface_conservative,0,キツネ,Kitsune,3618,dwelling,871,911.546,0.95552,-1.729,0.05589
interface_conservative,0,キツネ,Kitsune,3618,death_ritual,193,516.028,0.37401,-17.1699,0.002
interface_conservative,0,キツネ,Kitsune,3618,taboo_time_weather,717,752.076,0.95336,-1.4936,0.07385
interface_conservative,0,キツネ,Kitsune,3618,actors,878,966.81,0.90814,-3.5343,0.00399
interface_conservative,0,キツネ,Kitsune,3618,actions,310,427.176,0.7257,-6.545,0.002
interface_conservative,0,キツネ,Kitsune,3618,strict_boundary_interface,699,896.474,0.77972,-8.4257,0.002
interface_conservative,0,ヘビ・リュウ,Snake/Dragon,2335,hydrology,1090,488.346,2.23202,32.0974,0.002
interface_conservative,0,ヘビ・リュウ,Snake/Dragon,2335,mobility,359,383.95,0.93502,-1.4525,0.08583
interface_conservative,0,ヘビ・リュウ,Snake/Dragon,2335,boundary,551,446.788,1.23325,5.7828,0.002
